source_id,role,regime,primary_pair_id,coordination_pair_id,raw_score_name,raw_compatibility_score,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_00,normal_scheduled_transition,0,regime_0_source_00_primary,,event_pre_transition_code_surprisal,0.042415864765644073,0.1722234608869528,0,3.288401887516811,0
regime_0_source_00,incompatible_timing_transition,0,regime_0_source_00_primary,,event_pre_transition_code_surprisal,0.04092565178871155,0.11871630683938197,0,3.288401887516811,0
regime_0_source_00,normal_coordinated_transition,0,,regime_0_source_00_coordination,event_pre_transition_code_surprisal,0.03031967021524906,0.008995562908577873,0,3.288401887516811,0
regime_0_source_00,unsupported_transition,0,,regime_0_source_00_coordination,event_pre_transition_code_surprisal,5.992077350616455,5.814130531825066,0,3.288401887516811,1
regime_0_source_00,no_event_normal_control,0,,,event_pre_transition_code_surprisal,0.34044384956359863,0.5776885689951172,0,3.288401887516811,0
regime_0_source_01,normal_scheduled_transition,0,regime_0_source_01_primary,,event_pre_transition_code_surprisal,0.041180338710546494,0.1442496088445468,0,3.288401887516811,0
regime_0_source_01,incompatible_timing_transition,0,regime_0_source_01_primary,,event_pre_transition_code_surprisal,0.0426672138273716,0.19191971086267692,0,3.288401887516811,0
regime_0_source_01,normal_coordinated_transition,0,,regime_0_source_01_coordination,event_pre_transition_code_surprisal,0.031599707901477814,0.08565544457849389,0,3.288401887516811,0
regime_0_source_01,unsupported_transition,0,,regime_0_source_01_coordination,event_pre_transition_code_surprisal,13.694332122802734,6.507277712385012,0,3.288401887516811,1
regime_0_source_01,no_event_normal_control,0,,,event_pre_transition_code_surprisal,1.165865421295166,1.5585178220068434,0,3.288401887516811,0
regime_0_source_02,normal_scheduled_transition,0,regime_0_source_02_primary,,event_pre_transition_code_surprisal,0.0425502248108387,0.18471247245772773,0,3.288401887516811,0
regime_0_source_02,incompatible_timing_transition,0,regime_0_source_02_primary,,event_pre_transition_code_surprisal,0.041060078889131546,0.1356658651531553,0,3.288401887516811,0
regime_0_source_02,normal_coordinated_transition,0,,regime_0_source_02_coordination,event_pre_transition_code_surprisal,0.030453670769929886,0.019593693900401266,0,3.288401887516811,0
regime_0_source_02,unsupported_transition,0,,regime_0_source_02_coordination,event_pre_transition_code_surprisal,5.99221134185791,5.814130531825066,0,3.288401887516811,1
regime_0_source_02,no_event_normal_control,0,,,event_pre_transition_code_surprisal,0.6005377173423767,0.9778486248735885,0,3.288401887516811,0
regime_0_source_03,normal_scheduled_transition,0,regime_0_source_03_primary,,event_pre_transition_code_surprisal,0.040944553911685944,0.11871630683938197,0,3.288401887516811,0
