source_id,role,regime,primary_pair_id,coordination_pair_id,raw_score_name,raw_compatibility_score,compatibility_tail,reliability_bin,outer_threshold,outer_exceedance
regime_0_source_00,normal_scheduled_transition,0,regime_0_source_00_primary,,event_pre_future_contrastive_energy,0.2838329076766968,0.28020739803507516,1,5.0466457316192885,0
regime_0_source_00,incompatible_timing_transition,0,regime_0_source_00_primary,,event_pre_future_contrastive_energy,1.1380102634429932,5.739792912179234,1,5.0466457316192885,1
regime_0_source_00,normal_coordinated_transition,0,,regime_0_source_00_coordination,event_pre_future_contrastive_energy,0.12207376956939697,-0.0,1,5.0466457316192885,0
regime_0_source_00,unsupported_transition,0,,regime_0_source_00_coordination,event_pre_future_contrastive_energy,1.6602697372436523,5.739792912179234,1,5.0466457316192885,1
regime_0_source_00,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.9508103132247925,5.0466457316192885,1,5.0466457316192885,0
regime_0_source_01,normal_scheduled_transition,0,regime_0_source_01_primary,,event_pre_future_contrastive_energy,0.20649290084838867,0.09920665008344803,0,3.1135153092103742,0
regime_0_source_01,incompatible_timing_transition,0,regime_0_source_01_primary,,event_pre_future_contrastive_energy,0.7858017683029175,3.4011973816621555,0,3.1135153092103742,1
regime_0_source_01,normal_coordinated_transition,0,,regime_0_source_01_coordination,event_pre_future_contrastive_energy,0.1691514253616333,0.06602110109779395,0,3.1135153092103742,0
regime_0_source_01,unsupported_transition,0,,regime_0_source_01_coordination,event_pre_future_contrastive_energy,1.7430286407470703,5.886104031450156,0,3.1135153092103742,1
regime_0_source_01,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.62839674949646,2.5902671654458267,0,3.1135153092103742,0
regime_0_source_02,normal_scheduled_transition,0,regime_0_source_02_primary,,event_pre_future_contrastive_energy,0.21987384557724,0.16251892949777494,0,3.1135153092103742,0
regime_0_source_02,incompatible_timing_transition,0,regime_0_source_02_primary,,event_pre_future_contrastive_energy,1.0386384725570679,5.19295685089021,0,3.1135153092103742,1
regime_0_source_02,normal_coordinated_transition,0,,regime_0_source_02_coordination,event_pre_future_contrastive_energy,0.1558871865272522,0.01398624197473984,0,3.1135153092103742,0
regime_0_source_02,unsupported_transition,0,,regime_0_source_02_coordination,event_pre_future_contrastive_energy,1.6774401664733887,5.886104031450156,0,3.1135153092103742,1
regime_0_source_02,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.4370344877243042,0.4879413299324028,0,3.1135153092103742,0
regime_0_source_03,normal_scheduled_transition,0,regime_0_source_03_primary,,event_pre_future_contrastive_energy,0.2198343276977539,0.19852936702080795,1,5.0466457316192885,0
regime_0_source_03,incompatible_timing_transition,0,regime_0_source_03_primary,,event_pre_future_contrastive_energy,0.7875726222991943,3.4372078191851885,1,5.0466457316192885,0
regime_0_source_03,normal_coordinated_transition,0,,regime_0_source_03_coordination,event_pre_future_contrastive_energy,0.16992032527923584,0.05621314484055253,1,5.0466457316192885,0
regime_0_source_03,unsupported_transition,0,,regime_0_source_03_coordination,event_pre_future_contrastive_energy,1.708904504776001,5.739792912179234,1,5.0466457316192885,1
regime_0_source_03,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.45155423879623413,0.5389965007326869,0,3.1135153092103742,0
regime_0_source_04,normal_scheduled_transition,0,regime_0_source_04_primary,,event_pre_future_contrastive_energy,0.21289092302322388,0.17144840841813724,1,5.0466457316192885,0
regime_0_source_04,incompatible_timing_transition,0,regime_0_source_04_primary,,event_pre_future_contrastive_energy,1.0324195623397827,5.739792912179234,1,5.0466457316192885,1
regime_0_source_04,normal_coordinated_transition,0,,regime_0_source_04_coordination,event_pre_future_contrastive_energy,0.17529064416885376,0.06991198919871441,1,5.0466457316192885,0
regime_0_source_04,unsupported_transition,0,,regime_0_source_04_coordination,event_pre_future_contrastive_energy,1.6876827478408813,5.739792912179234,1,5.0466457316192885,1
regime_0_source_04,no_event_normal_control,0,,,event_pre_future_contrastive_energy,0.4738166928291321,0.7741162430936124,0,3.1135153092103742,0
regime_0_source_05,normal_scheduled_transition,0,regime_0_source_05_primary,,event_pre_future_contrastive_energy,0.21642464399337769,0.1431008436406733,0,3.1135153092103742,0
regime_0_source_05,incompatible_timing_transition,0,regime_0_source_05_primary,,event_pre_future_contrastive_energy,0.8255429863929749,4.0943445622221,0,3.1135153092103742,1
regime_0_source_05,normal_coordinated_transition,0,,regime_0_source_05_coordination,event_pre_future_contrastive_energy,0.18354034423828125,0.08398565607309283,0,3.1135153092103742,0
